Store,Cluster Manager,Division,Section,Department,Assort,Promo Type,Brand,MNF,Design No,Colour,RSP,Option,Size,Ref,Sales Qty,Stk Qty,Sales Value
SC,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,S/86 cm,SCLADIES ETHNICKURTIKURTI SHORT,10,1,200.00
SC,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,XL/1.02 m,SCLADIES ETHNICKURTIKURTI SHORT,10,4,800.00
SC,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,SCLADIES ETHNICKURTIKURTI SHORT,10,2,400.00
SC,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,3XL/1.12 m,SCLADIES ETHNICKURTIKURTI SHORT,10,2,400.00
SC,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,L/97 cm,SCLADIES ETHNICKURTIKURTI SHORT,10,3,600.00
SC,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,M/91 cm,SCLADIES ETHNICKURTIKURTI SHORT,10,2,400.00
SC,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,S/86 cm,SCLADIES ETHNICKURTIKURTI SHORT,10,3,600.00
SC,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,XL/1.02 m,SCLADIES ETHNICKURTIKURTI SHORT,10,4,800.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,2XL/1.07 m,SDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,M/91 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,S/86 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CORAL,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCORAL200,XL/1.02 m,SDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,2XL/1.07 m,SDLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,3XL/1.12 m,SDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,L/97 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,M/91 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,S/86 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,XL/1.02 m,SDLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,2XL/1.07 m,SDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,L/97 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,M/91 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,XL/1.02 m,SDLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,2XL/1.07 m,SDLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,L/97 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,M/91 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,S/86 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,XL/1.02 m,SDLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,SDLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,L/97 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,6,1200.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,M/91 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,S/86 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,XL/1.02 m,SDLADIES ETHNICKURTIKURTI SHORT,8,7,1400.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PISTA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPISTA200,M/91 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,2XL/1.07 m,SDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,L/97 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
SD,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,M/91 cm,SDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BLACK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBLACK200,2XL/1.07 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BLACK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBLACK200,3XL/1.12 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,2XL/1.07 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,L/97 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,4,800.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,XL/1.02 m,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CORAL,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCORAL200,2XL/1.07 m,SGLADIES ETHNICKURTIKURTI SHORT,9,6,1200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CORAL,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCORAL200,L/97 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CORAL,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCORAL200,XL/1.02 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CREAM,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCREAM200,2XL/1.07 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CREAM,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCREAM200,3XL/1.12 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CREAM,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCREAM200,M/91 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CREAM,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCREAM200,S/86 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CREAM,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCREAM200,XL/1.02 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,2XL/1.07 m,SGLADIES ETHNICKURTIKURTI SHORT,9,5,1000.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,3XL/1.12 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,L/97 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,M/91 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,4,800.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,S/86 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,XL/1.02 m,SGLADIES ETHNICKURTIKURTI SHORT,9,3,600.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,2XL/1.07 m,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,3XL/1.12 m,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,L/97 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,3,600.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,M/91 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,XL/1.02 m,SGLADIES ETHNICKURTIKURTI SHORT,9,4,800.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,3XL/1.12 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,M/91 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,S/86 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,XL/1.02 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,2XL/1.07 m,SGLADIES ETHNICKURTIKURTI SHORT,9,4,800.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,3XL/1.12 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,L/97 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,5,1000.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,M/91 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,XL/1.02 m,SGLADIES ETHNICKURTIKURTI SHORT,9,4,800.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,2XL/1.07 m,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,3XL/1.12 m,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,L/97 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,3,600.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,M/91 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,S/86 cm,SGLADIES ETHNICKURTIKURTI SHORT,9,1,200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,XL/1.02 m,SGLADIES ETHNICKURTIKURTI SHORT,9,2,400.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY250,4XL/1.17 m,SGLADIES ETHNICKURTIKURTI SHORT,9,1,250.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,OLIVE,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTOLIVE250,4XL/1.17 m,SGLADIES ETHNICKURTIKURTI SHORT,9,2,500.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,OLIVE,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTOLIVE250,5XL/1.21 m,SGLADIES ETHNICKURTIKURTI SHORT,9,3,750.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,SGLADIES ETHNICKURTIKURTI SHORT,9,6,1200.00
SG,Pintu Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,3XL/1.12 m,SGLADIES ETHNICKURTIKURTI SHORT,9,6,1200.00
